episode,malePercent,year,title,description,url
468,44.8805263765,2012,Switcheroo,"
People pretending to be people they're not: sometimes it's harmless, sometimes it's harmful, and sometimes it's hard to tell. From world-famous artists to mail-order brides to a practice that could change the face of American journalism. ",https://hw2.thisamericanlife.org/radio-archives/episode/468
469,50.490525467,2012,Hiding in Plain Sight,"
Sometimes when something is happening right under your nose, it becomes even harder to notice than if it were happening in secret. Stories of people of using that to their advantage, including one man who takes down some of the most powerful criminals in the world. ",https://hw2.thisamericanlife.org/radio-archives/episode/469
470,96.9415997786,2012,Show Me the Way,"
Stories about people in trouble, who look for help in mystifying places. A 15-year-old boy travels more than 1,000 miles, alone, to seek out his hero, whom he's never met. And from the archive of Wiretap, Jonathan Goldstein and David Rakoff tell the story of a man with a terrible medical problem, hoping for a cure from a famous doctor — who only communicates in rhyme. ",https://hw2.thisamericanlife.org/radio-archives/episode/470
471,96.8655967904,2012,The Convert,"
In 2006, a new convert showed up at a mosque in Orange County, California, eager to study the Koran and make new friends. But when he started acting odd and saying strange things, those friends got suspicious. To them, he was Farouk al-Aziz. But his real name was Craig Monteilh, and he was working undercover for the FBI. ",https://hw2.thisamericanlife.org/radio-archives/episode/471
472,97.8829389788,2012,Our Friend David,"
Favorite stories by our longtime contributor and friend David Rakoff. ",https://hw2.thisamericanlife.org/radio-archives/episode/472
473,86.094332348,2012,Loopholes,"
Only the clever need apply. This week, stories of people acting on a
technicality in the face of some of life's toughest regulators: financial
regulators, parents and God. ",https://hw2.thisamericanlife.org/radio-archives/episode/473
474,55.4459515002,2012,Back to School,"
As kids and teachers head back to school, we wanted to turn away from questions about politics and unions and money and all the regular school stuff people argue about, and turn to something more optimistic — an emerging theory about what to teach kids, from Paul Tough's book How Children Succeed. ",https://hw2.thisamericanlife.org/radio-archives/episode/474
475,79.9368088468,2012,Send a Message,"
This week people reach out in all kinds of ways to try to get their point
across. And the recipients of those messages try to decipher what
they mean. Messages in code, over the phone, and from beyond the grave. ",https://hw2.thisamericanlife.org/radio-archives/episode/475
476,12.1159217877,2012,What Doesn’t Kill You,"
Stories of how people cope after brushes with death. Sometimes death comes as a disease. Sometimes it swims up and bites you. And sometimes it's a pen or pencil, sitting there, just waiting for you to ingest it.
Tig Notaro's comedy set is at Louis CK's site. ",https://hw2.thisamericanlife.org/radio-archives/episode/476
477,91.5573872861,2012,Getting Away With It,"
Stories of people breaking the rules fully, completely
and with no bad consequences. Some justify this by saying they’re doing it
for others, or for a greater good. Some really don’t care. And, unlike the
mealy weaklings you usually hear on this program: None of these wrongdoers
seem regretful about what they’ve done in the slightest. ",https://hw2.thisamericanlife.org/radio-archives/episode/477
478,27.7586206897,2012,Red State Blue State,"
Everyone knows that politics is now so divided in our country that not only do the two sides disagree on the solutions to the country’s problems, they don’t even agree on what the problems are. It’s two versions of the world in collision. This week we hear from people who’ve seen this infect their personal lives. ",https://hw2.thisamericanlife.org/radio-archives/episode/478
479,71.806276254,2012,Little War on the Prairie,"
Growing up in Mankato, Minnesota, John Biewen says, nobody ever talked about the most important historical event ever to happen there: in 1862, it was the site of the largest mass execution in U.S. history. Thirty-eight Dakota Indians were hanged after a war with white settlers. John went back to Minnesota to figure out what really happened 150 years ago, and why Minnesotans didn’t talk about it much after. ",https://hw2.thisamericanlife.org/radio-archives/episode/479
480,8.67230719167,2012,Animal Sacrifice,"
What animals sacrifice for us, and what we sacrifice for them. Including a story from Susan Orlean about dogs in World War II, and the This American Life staff confronts Ira about his dog, Piney.",https://hw2.thisamericanlife.org/radio-archives/episode/480
481,66.1183059153,2012,This Week,"
This week we take on ... this week. Stories united
by one thing: They all happened in the seven days prior to broadcast. We
try our hand reporting the global stories in Egypt and Afghanistan; and
take on super local stories, too, like a man who tries valiantly —
valiantly! — to actually get out of bed when his alarm clock goes off. You can also see this week in pictures.",https://hw2.thisamericanlife.org/radio-archives/episode/481
482,22.3391089109,2012,"Lights, Camera, Christmas!","
This holiday season we bring you a show filled with stories of people going to great lengths to throw a special Christmas for their families. Including tales of Luna the guinea pig (pictured), Bambi the reindeer, and Jeko the super-powerful (and somewhat-scary) Christmas elf. ",https://hw2.thisamericanlife.org/radio-archives/episode/482
483,57.5048971596,2013,Self-Improvement Kick ,"
A perfectly normal guy gets rid of everything he owns, changes his name, says goodbye to his friends — and begins walking. In the name of peace. And Honduran government officials try to heal their corrupt country by starting a perfect city, from scratch. For the new year, we bring you stories about how far some people go in hopes of a better life. ",https://hw2.thisamericanlife.org/radio-archives/episode/483
484,98.9185905225,2013,Doppelgängers,"
We got a tip about a meat plant selling pig intestines as fake calamari, wondered if it could be true, and decided to investigate. Doppelgängers, doubles, evil twins and not-so-evil twins, this week. Fred Armisen co-hosts with Ira Glass.",https://hw2.thisamericanlife.org/radio-archives/episode/484
